Date,Open,High,Low,Close,WAP,No. of Shares,No. of Trades,Total Turnover,Deliverable Quantity,% Deli. Qty to Traded Qty,Spread H-L,Spread C-O,stockname
2017-09-13,35.4,35.5,34.85,35.2,35.14,92898.0,221.0,3264353.0,92898.0,100.0,0.65,-0.2,BOM500012
2017-09-12,35.0,36.0,33.9,34.15,34.63,65140.0,215.0,2255978.0,65140.0,100.0,2.1,-0.85,BOM500012
2017-09-11,35.6,35.65,34.0,34.75,34.52,93979.0,284.0,3243982.0,93979.0,100.0,1.65,-0.85,BOM500012
2017-09-08,33.5,34.7,32.5,34.65,34.23,241946.0,605.0,8282263.0,241946.0,100.0,2.2,1.15,BOM500012
2017-09-07,33.05,33.05,32.25,33.05,33.03,174957.0,308.0,5778425.0,174957.0,100.0,0.8,0.0,BOM500012
2017-09-06,30.95,31.5,29.5,31.5,31.15,50323.0,155.0,1567367.0,50323.0,100.0,2.0,0.55,BOM500012
2017-09-05,29.8,30.35,28.9,30.0,30.12,34334.0,84.0,1034049.0,34334.0,100.0,1.45,0.2,BOM500012
2017-09-04,28.85,30.4,28.85,29.8,30.0,46497.0,116.0,1395078.0,46497.0,100.0,1.55,0.95,BOM500012
2017-09-01,30.0,30.0,29.0,29.55,29.46,27230.0,107.0,802215.0,27230.0,100.0,1.0,-0.45,BOM500012
2017-08-31,29.9,30.8,29.45,29.6,30.02,39872.0,112.0,1197055.0,39872.0,100.0,1.35,-0.3,BOM500012
2017-08-30,31.1,31.4,30.25,30.6,30.65,21378.0,99.0,655224.0,18395.0,86.05,1.15,-0.5,BOM500012
2017-08-29,31.4,31.6,30.0,30.5,30.86,20683.0,88.0,638257.0,16012.0,77.42,1.6,-0.9,BOM500012
2017-08-28,32.05,32.05,31.25,31.35,31.77,58889.0,186.0,1870668.0,49281.0,83.68,0.8,-0.7,BOM500012
2017-08-24,32.0,32.45,31.15,32.05,31.82,137986.0,371.0,4390852.0,113780.0,82.46,1.3,0.05,BOM500012
2017-08-23,30.5,32.5,30.0,31.75,31.83,247719.0,637.0,7884744.0,207920.0,83.93,2.5,1.25,BOM500012
2017-08-22,29.2,31.0,28.0,30.3,29.67,137376.0,365.0,4076625.0,128807.0,93.76,3.0,1.1,BOM500012
2017-08-21,27.5,29.15,26.75,28.85,28.29,128502.0,282.0,3635058.0,104906.0,81.64,2.4,1.35,BOM500012
2017-08-18,27.0,27.5,26.75,27.05,27.09,34752.0,93.0,941597.0,27899.0,80.28,0.75,0.05,BOM500012
2017-08-17,27.95,27.95,27.5,27.6,27.63,64321.0,165.0,1777279.0,52856.0,82.18,0.45,-0.35,BOM500012
2017-08-16,27.6,28.2,27.3,27.65,27.79,26452.0,141.0,735208.0,16689.0,63.09,0.9,0.05,BOM500012
2017-08-14,25.5,28.5,24.2,28.3,27.67,172724.0,453.0,4779182.0,131735.0,76.27,4.3,2.8,BOM500012
2017-08-11,24.9,24.9,22.9,24.1,23.93,46695.0,121.0,1117181.0,36142.0,77.4,2.0,-0.8,BOM500012
2017-08-10,25.65,26.5,24.0,24.9,25.39,59902.0,138.0,1520677.0,50031.0,83.52,2.5,-0.75,BOM500012
2017-08-09,25.65,27.1,25.5,25.6,25.88,26871.0,84.0,695303.0,19741.0,73.47,1.6,-0.05,BOM500012
2017-08-08,26.6,27.4,25.7,26.5,26.43,70513.0,125.0,1863894.0,59159.0,83.9,1.7,-0.1,BOM500012
2017-08-07,28.4,28.7,26.6,26.75,27.4,60934.0,229.0,1669598.0,48475.0,79.55,2.1,-1.65,BOM500012
2017-08-04,25.05,27.0,23.5,26.95,26.3,43423.0,108.0,1142168.0,39598.0,91.19,3.5,1.9,BOM500012
2017-08-03,26.0,26.0,25.1,25.25,25.44,34537.0,88.0,878534.0,31177.0,90.27,0.9,-0.75,BOM500012
2017-08-02,26.45,26.5,26.0,26.05,26.18,22477.0,71.0,588408.0,19367.0,86.16,0.5,-0.4,BOM500012
2017-08-01,27.25,27.25,26.15,26.3,26.66,35991.0,82.0,959476.0,32853.0,91.28,1.1,-0.95,BOM500012
2017-07-31,27.5,27.5,26.55,26.8,26.89,48618.0,73.0,1307482.0,41987.0,86.36,0.95,-0.7,BOM500012
2017-07-28,26.0,26.8,26.0,26.6,26.43,14393.0,50.0,380340.0,11347.0,78.84,0.8,0.6,BOM500012
2017-07-27,26.3,27.25,26.3,26.8,26.97,55746.0,121.0,1503509.0,42451.0,76.15,0.95,0.5,BOM500012
2017-07-26,27.5,27.5,26.6,27.0,26.99,27784.0,93.0,749835.0,21866.0,78.7,0.9,-0.5,BOM500012
2017-07-25,27.25,27.6,27.05,27.2,27.18,49427.0,118.0,1343529.0,45877.0,92.82,0.55,-0.05,BOM500012
2017-07-24,26.75,27.25,26.75,27.15,27.04,69576.0,185.0,1881288.0,57396.0,82.49,0.5,0.4,BOM500012
2017-07-21,25.75,26.35,25.2,26.0,25.97,37946.0,100.0,985382.0,31848.0,83.93,1.15,0.25,BOM500012
2017-07-20,26.0,26.15,25.8,26.1,26.04,22035.0,68.0,573819.0,17463.0,79.25,0.35,0.1,BOM500012
2017-07-19,24.55,26.05,24.55,25.85,25.45,40519.0,130.0,1031291.0,33287.0,82.15,1.5,1.3,BOM500012
2017-07-18,26.0,27.0,23.5,24.5,24.86,297549.0,548.0,7396715.0,212537.0,71.43,3.5,-1.5,BOM500012
2017-07-17,24.9,27.5,24.9,26.25,26.32,45460.0,100.0,1196572.0,40764.0,89.67,2.6,1.35,BOM500012
2017-07-14,27.0,27.25,26.4,26.5,26.56,19427.0,93.0,515987.0,14895.0,76.67,0.85,-0.5,BOM500012
2017-07-13,27.0,27.3,26.8,27.0,27.05,39915.0,102.0,1079750.0,34081.0,85.38,0.5,0.0,BOM500012
2017-07-12,27.5,27.5,26.9,26.95,27.02,27442.0,96.0,741406.0,18950.0,69.05,0.6,-0.55,BOM500012
2017-07-11,27.1,27.9,26.85,27.2,27.41,34276.0,105.0,939630.0,24917.0,72.7,1.05,0.1,BOM500012
2017-07-10,28.0,28.0,27.0,27.65,27.47,20252.0,80.0,556231.0,14952.0,73.83,1.0,-0.35,BOM500012
2017-07-07,27.05,27.6,26.3,27.1,26.98,41499.0,131.0,1119621.0,30557.0,73.63,1.3,0.05,BOM500012
2017-07-06,28.0,28.0,26.75,27.5,27.33,43027.0,121.0,1176136.0,34055.0,79.15,1.25,-0.5,BOM500012
2017-07-05,27.0,27.9,27.0,27.55,27.57,42372.0,139.0,1168123.0,32212.0,76.02,0.9,0.55,BOM500012
2017-07-04,25.9,27.45,25.2,27.15,26.68,62191.0,239.0,1659238.0,50853.0,81.77,2.25,1.25,BOM500012
2017-07-03,24.0,25.9,24.0,25.5,25.19,49157.0,163.0,1238285.0,38754.0,78.84,1.9,1.5,BOM500012
2017-06-30,25.15,25.15,23.75,24.25,24.03,35725.0,110.0,858649.0,26182.0,73.29,1.4,-0.9,BOM500012
2017-06-29,25.25,25.25,23.75,24.9,24.83,23543.0,98.0,584604.0,18161.0,77.14,1.5,-0.35,BOM500012
2017-06-28,24.75,26.0,23.9,24.05,24.4,66771.0,190.0,1629044.0,50401.0,75.48,2.1,-0.7,BOM500012
2017-06-27,25.65,26.0,24.75,25.3,25.22,28949.0,77.0,730209.0,22699.0,78.41,1.25,-0.35,BOM500012
2017-06-23,25.7,26.0,25.5,25.55,25.86,36261.0,86.0,937735.0,31168.0,85.95,0.5,-0.15,BOM500012
2017-06-22,25.65,26.45,25.65,26.0,26.12,25811.0,100.0,674138.0,18201.0,70.52,0.8,0.35,BOM500012
2017-06-21,26.45,26.8,25.35,26.15,25.87,39278.0,135.0,1016134.0,25046.0,63.77,1.45,-0.3,BOM500012
2017-06-20,26.15,27.0,26.0,26.55,26.35,30619.0,111.0,806867.0,17111.0,55.88,1.0,0.4,BOM500012
2017-06-19,26.5,27.75,26.3,26.5,26.83,9733.0,56.0,261158.0,8443.0,86.75,1.45,0.0,BOM500012
2017-06-16,26.55,27.45,26.55,27.15,27.09,12742.0,58.0,345172.0,9317.0,73.12,0.9,0.6,BOM500012
2017-06-15,26.6,27.2,26.0,27.1,26.71,47582.0,139.0,1271053.0,29274.0,61.52,1.2,0.5,BOM500012
2017-06-14,27.2,27.35,26.75,27.2,27.05,9992.0,60.0,270285.0,7491.0,74.97,0.6,0.0,BOM500012
2017-06-13,26.9,27.4,26.55,27.15,26.94,31172.0,126.0,839661.0,24064.0,77.2,0.85,0.25,BOM500012
2017-06-12,27.0,27.0,25.6,26.5,26.26,27601.0,111.0,724692.0,20061.0,72.68,1.4,-0.5,BOM500012
2017-06-09,26.85,26.85,25.25,26.15,26.1,42435.0,132.0,1107670.0,28882.0,68.06,1.6,-0.7,BOM500012
2017-06-08,27.3,27.3,25.6,26.35,26.24,47770.0,120.0,1253272.0,38192.0,79.95,1.7,-0.95,BOM500012
2017-06-07,27.3,27.3,26.4,26.7,26.85,31154.0,147.0,836348.0,22565.0,72.43,0.9,-0.6,BOM500012
2017-06-06,27.0,27.95,26.95,27.85,27.24,25541.0,78.0,695744.0,21169.0,82.88,1.0,0.85,BOM500012
2017-06-05,26.5,27.5,26.5,27.35,27.16,18049.0,93.0,490250.0,14819.0,82.1,1.0,0.85,BOM500012
2017-06-02,27.75,27.75,26.0,27.0,26.64,23453.0,127.0,624712.0,14583.0,62.18,1.75,-0.75,BOM500012
2017-06-01,25.35,26.9,25.35,26.55,26.1,20411.0,131.0,532771.0,15960.0,78.19,1.55,1.2,BOM500012
2017-05-31,25.7,26.25,25.05,26.05,25.72,41823.0,231.0,1075552.0,29121.0,69.63,1.2,0.35,BOM500012
2017-05-30,24.9,26.1,24.2,25.4,24.96,47847.0,246.0,1194175.0,31512.0,65.86,1.9,0.5,BOM500012
2017-05-29,26.0,26.2,25.1,25.2,25.56,49048.0,164.0,1253501.0,36593.0,74.61,1.1,-0.8,BOM500012
2017-05-26,26.65,27.0,25.5,26.1,26.03,37069.0,168.0,964878.0,27451.0,74.05,1.5,-0.55,BOM500012
2017-05-25,25.15,26.75,25.15,26.35,25.87,20825.0,157.0,538807.0,15257.0,73.26,1.6,1.2,BOM500012
2017-05-24,26.5,27.0,25.0,25.1,25.43,46180.0,181.0,1174277.0,33588.0,72.73,2.0,-1.4,BOM500012
2017-05-23,26.75,28.4,25.0,25.8,26.37,124471.0,403.0,3281910.0,75153.0,60.38,3.4,-0.95,BOM500012
2017-05-22,27.1,28.5,27.1,27.7,27.45,27262.0,108.0,748223.0,19569.0,71.78,1.4,0.6,BOM500012
2017-05-19,28.65,28.7,27.5,27.65,27.8,17870.0,110.0,496717.0,9943.0,55.64,1.2,-1.0,BOM500012
2017-05-18,27.7,28.75,27.1,28.05,28.1,69337.0,242.0,1948208.0,51122.0,73.73,1.65,0.35,BOM500012
2017-05-17,28.0,28.0,27.0,27.1,27.3,45817.0,220.0,1250926.0,28620.0,62.47,1.0,-0.9,BOM500012
2017-05-16,28.5,28.5,27.75,27.95,28.0,38064.0,121.0,1065619.0,27273.0,71.65,0.75,-0.55,BOM500012
2017-05-15,29.15,29.2,27.7,28.1,28.11,80847.0,252.0,2272635.0,57879.0,71.59,1.5,-1.05,BOM500012
2017-05-12,29.2,29.2,27.7,28.4,28.33,48116.0,149.0,1363166.0,35123.0,73.0,1.5,-0.8,BOM500012
2017-05-11,29.0,29.2,28.4,28.7,28.76,35121.0,133.0,1009988.0,23844.0,67.89,0.8,-0.3,BOM500012
2017-05-10,29.1,29.45,28.05,28.85,28.66,53045.0,178.0,1520166.0,39285.0,74.06,1.4,-0.25,BOM500012
2017-05-09,30.25,31.0,27.0,28.3,28.19,354779.0,661.0,10001454.0,168210.0,47.41,4.0,-1.95,BOM500012
2017-05-08,31.0,31.0,29.95,30.25,30.24,29199.0,117.0,882833.0,21178.0,72.53,1.05,-0.75,BOM500012
2017-05-05,30.75,30.75,29.85,30.15,30.11,69882.0,187.0,2104439.0,48028.0,68.73,0.9,-0.6,BOM500012
2017-05-04,30.95,31.45,30.2,30.45,30.65,44870.0,166.0,1375050.0,34855.0,77.68,1.25,-0.5,BOM500012
2017-05-03,31.5,31.5,30.55,30.75,30.86,29911.0,114.0,923086.0,22811.0,76.26,0.95,-0.75,BOM500012
2017-05-02,30.8,32.0,29.7,31.0,31.02,87785.0,284.0,2722848.0,69173.0,78.8,2.3,0.2,BOM500012
2017-04-28,30.0,31.0,29.5,30.0,30.1,60046.0,197.0,1807479.0,42523.0,70.82,1.5,0.0,BOM500012
2017-04-27,30.6,30.6,29.6,29.8,29.89,41937.0,204.0,1253611.0,28089.0,66.98,1.0,-0.8,BOM500012
2017-04-26,31.2,31.9,30.3,30.45,30.87,77080.0,298.0,2379419.0,59919.0,77.74,1.6,-0.75,BOM500012
2017-04-25,31.45,32.4,31.1,31.5,31.61,49193.0,187.0,1555149.0,36614.0,74.43,1.3,0.05,BOM500012
2017-04-24,32.0,32.5,31.05,32.05,32.13,120798.0,269.0,3881502.0,101162.0,83.74,1.45,0.05,BOM500012
2017-04-21,32.0,32.9,31.1,31.6,31.85,70977.0,184.0,2260690.0,58918.0,83.01,1.8,-0.4,BOM500012
2017-04-20,30.2,32.2,30.1,32.0,31.73,57365.0,251.0,1820021.0,42992.0,74.94,2.1,1.8,BOM500012
2017-04-19,31.9,31.9,29.3,30.25,30.13,47635.0,198.0,1435431.0,36301.0,76.21,2.6,-1.65,BOM500012
2017-04-18,32.45,32.9,30.5,30.7,31.53,107677.0,335.0,3395060.0,88295.0,82.0,2.4,-1.75,BOM500012
2017-04-17,33.2,33.5,32.25,32.5,32.84,101437.0,310.0,3330869.0,71960.0,70.94,1.25,-0.7,BOM500012
2017-04-13,31.1,34.5,31.1,32.5,32.74,302613.0,883.0,9908618.0,227626.0,75.22,3.4,1.4,BOM500012
2017-04-12,30.95,31.45,29.7,30.75,30.31,146614.0,448.0,4443895.0,101883.0,69.49,1.75,-0.2,BOM500012
2017-04-11,32.9,33.9,29.7,30.8,31.3,223358.0,788.0,6991632.0,174803.0,78.26,4.2,-2.1,BOM500012
2017-04-10,30.95,33.4,30.95,33.0,32.44,278966.0,864.0,9048379.0,217927.0,78.12,2.45,2.05,BOM500012
2017-04-07,29.7,30.75,29.0,29.85,30.23,224726.0,467.0,6793995.0,173677.0,77.28,1.75,0.15,BOM500012
2017-04-06,27.6,29.75,27.5,29.4,29.01,277282.0,704.0,8045300.0,207145.0,74.71,2.25,1.8,BOM500012
2017-04-05,25.25,27.7,25.25,27.45,27.07,121370.0,395.0,3284919.0,93965.0,77.42,2.45,2.2,BOM500012
2017-04-03,25.4,25.9,24.25,25.45,25.37,35603.0,123.0,903383.0,26699.0,74.99,1.65,0.05,BOM500012
2017-03-31,23.9,26.2,23.9,25.45,25.54,44770.0,109.0,1143527.0,35757.0,79.87,2.3,1.55,BOM500012
2017-03-30,25.35,25.8,25.0,25.2,25.28,46900.0,129.0,1185826.0,35586.0,75.88,0.8,-0.15,BOM500012
2017-03-29,26.3,26.3,25.0,25.35,25.46,70178.0,229.0,1786699.0,49355.0,70.33,1.3,-0.95,BOM500012
2017-03-28,25.05,26.25,25.0,25.8,25.73,70779.0,248.0,1821411.0,54034.0,76.34,1.25,0.75,BOM500012
2017-03-27,26.4,26.4,25.1,25.15,25.21,60495.0,148.0,1525307.0,54110.0,89.45,1.3,-1.25,BOM500012
2017-03-24,25.5,26.2,25.3,25.45,25.62,71312.0,227.0,1827270.0,59790.0,83.84,0.9,-0.05,BOM500012
2017-03-23,26.05,27.0,25.3,26.2,26.32,31589.0,122.0,831369.0,20317.0,64.32,1.7,0.15,BOM500012
2017-03-22,26.75,27.3,25.0,26.2,26.45,38314.0,161.0,1013284.0,28969.0,75.61,2.3,-0.55,BOM500012
2017-03-21,27.4,27.7,27.0,27.45,27.33,62405.0,179.0,1705379.0,51172.0,82.0,0.7,0.05,BOM500012
2017-03-20,27.0,27.25,26.75,27.0,27.06,23925.0,112.0,647297.0,20432.0,85.4,0.5,0.0,BOM500012
2017-03-17,27.8,28.0,26.65,27.1,27.42,37264.0,157.0,1021963.0,25083.0,67.31,1.35,-0.7,BOM500012
2017-03-16,27.5,27.5,26.65,27.25,27.1,65183.0,168.0,1766258.0,52975.0,81.27,0.85,-0.25,BOM500012
2017-03-15,26.25,27.25,25.9,26.9,26.52,60705.0,255.0,1609938.0,38573.0,63.54,1.35,0.65,BOM500012
2017-03-14,26.7,26.7,25.3,25.9,25.68,23440.0,90.0,601847.0,15458.0,65.95,1.4,-0.8,BOM500012
2017-03-10,25.7,26.6,25.5,26.2,25.78,33264.0,105.0,857613.0,28091.0,84.45,1.1,0.5,BOM500012
2017-03-09,26.6,26.6,25.25,25.75,25.51,42003.0,146.0,1071452.0,27487.0,65.44,1.35,-0.85,BOM500012
2017-03-08,26.25,26.4,25.3,25.8,25.69,43486.0,136.0,1117016.0,33531.0,77.11,1.1,-0.45,BOM500012
2017-03-07,26.6,26.8,26.25,26.3,26.42,12469.0,71.0,329372.0,10659.0,85.48,0.55,-0.3,BOM500012
2017-03-06,27.0,27.7,26.5,26.6,26.87,28058.0,117.0,753957.0,19679.0,70.14,1.2,-0.4,BOM500012
2017-03-03,27.2,27.45,26.0,26.9,26.76,61663.0,168.0,1650073.0,41661.0,67.56,1.45,-0.3,BOM500012
2017-03-02,28.5,28.5,27.0,27.15,27.61,52685.0,191.0,1454473.0,42400.0,80.48,1.5,-1.35,BOM500012
2017-03-01,27.5,28.7,27.0,28.3,28.05,238763.0,331.0,6698015.0,193691.0,81.12,1.7,0.8,BOM500012
2017-02-28,26.8,27.75,26.8,27.35,27.41,72612.0,194.0,1990291.0,51658.0,71.14,0.95,0.55,BOM500012
2017-02-27,26.95,27.3,26.6,26.9,26.88,30705.0,100.0,825210.0,21705.0,70.69,0.7,-0.05,BOM500012
2017-02-23,27.0,27.8,26.8,26.95,26.97,38714.0,91.0,1044192.0,28567.0,73.79,1.0,-0.05,BOM500012
2017-02-22,27.5,27.7,26.5,26.95,27.08,46664.0,149.0,1263701.0,33027.0,70.78,1.2,-0.55,BOM500012
2017-02-21,27.0,27.35,26.3,27.05,26.81,28905.0,97.0,775063.0,22236.0,76.93,1.05,0.05,BOM500012
2017-02-20,27.0,27.25,26.0,27.0,26.65,37274.0,148.0,993493.0,27979.0,75.06,1.25,0.0,BOM500012
2017-02-17,27.65,27.65,26.5,27.0,26.87,46425.0,190.0,1247288.0,27918.0,60.14,1.15,-0.65,BOM500012
2017-02-16,27.4,27.4,25.1,26.85,26.23,55232.0,257.0,1448854.0,34124.0,61.78,2.3,-0.55,BOM500012
2017-02-15,29.0,29.0,25.75,26.15,27.49,77441.0,277.0,2129215.0,60329.0,77.9,3.25,-2.85,BOM500012
2017-02-14,28.25,28.9,27.65,28.6,28.47,345801.0,747.0,9845513.0,274964.0,79.52,1.25,0.35,BOM500012
2017-02-13,26.95,26.95,26.95,26.95,26.95,101516.0,197.0,2735856.0,96681.0,95.24,0.0,0.0,BOM500012
2017-02-10,25.5,25.5,24.05,24.5,24.5,44922.0,111.0,1100444.0,38969.0,86.75,1.45,-1.0,BOM500012
2017-02-09,24.6,24.75,24.3,24.65,24.56,26843.0,106.0,659308.0,22163.0,82.57,0.45,0.05,BOM500012
2017-02-08,23.8,24.9,23.8,24.75,24.54,18344.0,85.0,450151.0,15131.0,82.48,1.1,0.95,BOM500012
2017-02-07,25.0,25.0,24.0,24.6,24.45,52139.0,134.0,1274654.0,41016.0,78.67,1.0,-0.4,BOM500012
2017-02-06,24.0,25.0,23.2,24.05,23.79,71430.0,215.0,1699191.0,56641.0,79.3,1.8,0.05,BOM500012
2017-02-03,25.0,26.0,23.9,24.15,24.51,53662.0,182.0,1315367.0,43109.0,80.33,2.1,-0.85,BOM500012
2017-02-02,25.0,26.0,24.9,25.05,25.16,36961.0,178.0,929895.0,25986.0,70.31,1.1,0.05,BOM500012
2017-02-01,26.2,26.2,24.3,25.05,25.08,19003.0,93.0,476565.0,16750.0,88.14,1.9,-1.15,BOM500012
2017-01-31,26.55,26.55,25.05,25.55,25.51,86244.0,177.0,2199821.0,70135.0,81.32,1.5,-1.0,BOM500012
2017-01-30,26.0,26.5,25.5,26.35,26.2,120829.0,198.0,3165797.0,109828.0,90.9,1.0,0.35,BOM500012
2017-01-27,25.9,26.25,25.0,25.7,25.56,65547.0,185.0,1675599.0,48800.0,74.45,1.25,-0.2,BOM500012
2017-01-25,26.5,26.6,25.15,25.45,25.4,25845.0,156.0,656433.0,17865.0,69.12,1.45,-1.05,BOM500012
2017-01-24,26.4,26.4,25.25,25.8,25.93,66804.0,190.0,1731906.0,49377.0,73.91,1.15,-0.6,BOM500012
2017-01-23,25.95,26.65,25.35,25.65,26.02,34144.0,124.0,888428.0,27152.0,79.52,1.3,-0.3,BOM500012
2017-01-20,26.5,26.7,25.95,26.3,26.37,51904.0,176.0,1368879.0,42586.0,82.05,0.75,-0.2,BOM500012
2017-01-19,26.9,26.9,25.65,26.5,26.42,97350.0,204.0,2572257.0,80747.0,82.95,1.25,-0.4,BOM500012
2017-01-18,26.1,26.6,25.4,26.45,26.37,105326.0,196.0,2777418.0,81799.0,77.66,1.2,0.35,BOM500012
2017-01-17,25.9,26.15,25.1,25.95,25.75,85223.0,168.0,2194851.0,63524.0,74.54,1.05,0.05,BOM500012
2017-01-16,25.5,26.0,24.75,25.55,25.65,62259.0,136.0,1597074.0,51962.0,83.46,1.25,0.05,BOM500012
2017-01-13,26.4,26.4,25.1,25.75,25.55,41905.0,187.0,1070875.0,29431.0,70.23,1.3,-0.65,BOM500012
2017-01-12,26.35,26.6,25.75,25.85,25.98,104737.0,191.0,2721400.0,80806.0,77.15,0.85,-0.5,BOM500012
2017-01-11,26.75,26.75,25.1,26.4,26.11,159176.0,455.0,4156118.0,94905.0,59.62,1.65,-0.35,BOM500012
2017-01-10,26.0,26.35,25.05,26.35,25.94,193584.0,473.0,5021175.0,112694.0,58.21,1.3,0.35,BOM500012
2017-01-09,24.95,25.6,24.05,25.1,24.78,111966.0,441.0,2774111.0,79762.0,71.24,1.55,0.15,BOM500012
2017-01-06,24.9,25.0,23.0,24.95,24.44,167102.0,464.0,4083835.0,118287.0,70.79,2.0,0.05,BOM500012
2017-01-05,23.7,23.85,22.9,23.85,23.7,53309.0,140.0,1263400.0,39329.0,73.78,0.95,0.15,BOM500012
2017-01-04,22.5,22.75,21.25,22.75,22.63,58983.0,201.0,1335073.0,43833.0,74.31,1.5,0.25,BOM500012
2017-01-03,21.9,21.9,21.1,21.7,21.69,23853.0,89.0,517347.0,21459.0,89.96,0.8,-0.2,BOM500012
2017-01-02,21.9,22.0,21.5,21.6,21.74,14409.0,84.0,313189.0,11151.0,77.39,0.5,-0.3,BOM500012
